band1,band2,audio,timestamp,output
13713408.0,9699328.0,9879552.0,1463780747235.0,4.0
13713408.0,9699328.0,9879552.0,1463780747239.0,4.0
13713408.0,9699328.0,9879552.0,1463780747243.0,4.0
13713408.0,9191424.0,12681216.0,1463780747243.0,4.0
13713408.0,9191424.0,12681216.0,1463780747250.0,4.0
13713408.0,9191424.0,12681216.0,1463780747253.0,4.0
13713408.0,9224192.0,13320192.0,1463780747256.0,4.0
13713408.0,9224192.0,13320192.0,1463780747258.0,4.0
13713408.0,9224192.0,13320192.0,1463780747260.0,4.0
13713408.0,8994816.0,13484032.0,1463780747265.0,4.0
13713408.0,8994816.0,13484032.0,1463780747265.0,4.0
13713408.0,8994816.0,13484032.0,1463780747272.0,4.0
13713408.0,8994816.0,11894784.0,1463780747311.0,4.0
13713408.0,8994816.0,11894784.0,1463780747311.0,4.0
13713408.0,8994816.0,11894784.0,1463780747310.0,4.0
13713408.0,9027584.0,13369344.0,1463780747318.0,4.0
13713408.0,9027584.0,13369344.0,1463780747320.0,4.0
13713408.0,9027584.0,13369344.0,1463780747323.0,4.0
13713408.0,9043968.0,13402112.0,1463780747356.0,4.0
13713408.0,9043968.0,13402112.0,1463780747356.0,4.0
13713408.0,9043968.0,13402112.0,1463780747357.0,4.0
13713408.0,9109504.0,13582336.0,1463780747364.0,4.0
13713408.0,9109504.0,13582336.0,1463780747368.0,4.0
13713408.0,9109504.0,13582336.0,1463780747370.0,4.0
13713408.0,9125888.0,11665408.0,1463780747400.0,4.0
13713408.0,9125888.0,11665408.0,1463780747400.0,4.0
13713408.0,9125888.0,11665408.0,1463780747401.0,4.0
13713408.0,9142272.0,13205504.0,1463780747495.0,4.0
13713408.0,9142272.0,13205504.0,1463780747496.0,4.0
13713408.0,9142272.0,13205504.0,1463780747495.0,4.0
13713408.0,9256960.0,13336576.0,1463780747505.0,4.0
13713408.0,9256960.0,13336576.0,1463780747508.0,4.0
13713408.0,9256960.0,13336576.0,1463780747510.0,4.0
13713408.0,9207808.0,10452992.0,1463780747512.0,4.0
13713408.0,9207808.0,10452992.0,1463780747519.0,4.0
13713408.0,9207808.0,10452992.0,1463780747525.0,4.0
13713408.0,9011200.0,13352960.0,1463780747535.0,4.0
13713408.0,9011200.0,13352960.0,1463780747535.0,4.0
13713408.0,9011200.0,13352960.0,1463780747537.0,4.0
13713408.0,8830976.0,12926976.0,1463780747543.0,4.0
13713408.0,8830976.0,12926976.0,1463780747543.0,4.0
13713408.0,8830976.0,12926976.0,1463780747544.0,4.0
13713408.0,8749056.0,10338304.0,1463780747580.0,4.0
13713408.0,8749056.0,10338304.0,1463780747580.0,4.0
13713408.0,8749056.0,10338304.0,1463780747581.0,4.0
13713408.0,8749056.0,13090816.0,1463780747625.0,4.0
13713408.0,8749056.0,13090816.0,1463780747625.0,4.0
13713408.0,8749056.0,13090816.0,1463780747625.0,4.0
13713408.0,8749056.0,13385728.0,1463780747631.0,4.0
13713408.0,8749056.0,13385728.0,1463780747635.0,4.0
13713408.0,8749056.0,13385728.0,1463780747640.0,4.0
13697024.0,9093120.0,13172736.0,1463780747670.0,4.0
13697024.0,9093120.0,13172736.0,1463780747670.0,4.0
13697024.0,9093120.0,13172736.0,1463780747671.0,4.0
13713408.0,8945664.0,13533184.0,1463780747683.0,4.0
13713408.0,8945664.0,13533184.0,1463780747676.0,4.0
13713408.0,8945664.0,13533184.0,1463780747690.0,4.0
13713408.0,8880128.0,12189696.0,1463780747715.0,4.0
13713408.0,8880128.0,12189696.0,1463780747715.0,4.0
13713408.0,8880128.0,12189696.0,1463780747715.0,4.0
13713408.0,9011200.0,13221888.0,1463780747760.0,4.0
13713408.0,9011200.0,13221888.0,1463780747760.0,4.0
13713408.0,9011200.0,13221888.0,1463780747760.0,4.0
13713408.0,9158656.0,13172736.0,1463780747767.0,4.0
13713408.0,9158656.0,13172736.0,1463780747766.0,4.0
13713408.0,9158656.0,13172736.0,1463780747769.0,4.0
13713408.0,9289728.0,10682368.0,1463780747805.0,4.0
13713408.0,9289728.0,10682368.0,1463780747805.0,4.0
13713408.0,9289728.0,10682368.0,1463780747805.0,4.0
13713408.0,10043392.0,12206080.0,1463780747851.0,4.0
13713408.0,10043392.0,12206080.0,1463780747851.0,4.0
13713408.0,10043392.0,12206080.0,1463780747851.0,4.0
13729792.0,10027008.0,13336576.0,1463780747860.0,4.0
13729792.0,10027008.0,13336576.0,1463780747863.0,4.0
13729792.0,10027008.0,13336576.0,1463780747862.0,4.0
13729792.0,10272768.0,9322496.0,1463780747895.0,4.0
13729792.0,10272768.0,9322496.0,1463780747895.0,4.0
13729792.0,10272768.0,9322496.0,1463780747895.0,4.0
13729792.0,10223616.0,12500992.0,1463780747940.0,4.0
13729792.0,10223616.0,12500992.0,1463780747940.0,4.0
13729792.0,10223616.0,12500992.0,1463780747940.0,4.0
13729792.0,10436608.0,13369344.0,1463780747946.0,4.0
13729792.0,10436608.0,13369344.0,1463780747946.0,4.0
13729792.0,10436608.0,13369344.0,1463780747947.0,4.0
13729792.0,10420224.0,9519104.0,1463780747985.0,4.0
13729792.0,10420224.0,9519104.0,1463780747987.0,4.0
13729792.0,10420224.0,9519104.0,1463780747985.0,4.0
13729792.0,10485760.0,12861440.0,1463780748030.0,4.0
13729792.0,10485760.0,12861440.0,1463780748030.0,4.0
13729792.0,10485760.0,12861440.0,1463780748031.0,4.0
13729792.0,10600448.0,13451264.0,1463780748036.0,4.0
13729792.0,10600448.0,13451264.0,1463780748036.0,4.0
13729792.0,10600448.0,13451264.0,1463780748038.0,4.0
13729792.0,10682368.0,10272768.0,1463780748076.0,4.0
13729792.0,10682368.0,10272768.0,1463780748076.0,4.0
13729792.0,10682368.0,10272768.0,1463780748076.0,4.0
13729792.0,10747904.0,13320192.0,1463780748121.0,4.0
13729792.0,10747904.0,13320192.0,1463780748121.0,4.0
13729792.0,10747904.0,13320192.0,1463780748121.0,4.0
13729792.0,10731520.0,13467648.0,1463780748166.0,4.0
13729792.0,10731520.0,13467648.0,1463780748166.0,4.0
13729792.0,10731520.0,13467648.0,1463780748166.0,4.0
13729792.0,10305536.0,10567680.0,1463780748172.0,4.0
13729792.0,10305536.0,10567680.0,1463780748175.0,4.0
13729792.0,10305536.0,10567680.0,1463780748181.0,4.0
13729792.0,10584064.0,13139968.0,1463780748262.0,4.0
13729792.0,10584064.0,13139968.0,1463780748262.0,4.0
13729792.0,10584064.0,13139968.0,1463780748263.0,4.0
13729792.0,10256384.0,13598720.0,1463780748267.0,4.0
13729792.0,10256384.0,13598720.0,1463780748268.0,4.0
13729792.0,10174464.0,11665408.0,1463780748275.0,4.0
13729792.0,10256384.0,13598720.0,1463780748271.0,4.0
13729792.0,10174464.0,11665408.0,1463780748279.0,4.0
13729792.0,10174464.0,11665408.0,1463780748284.0,4.0
13713408.0,10125312.0,13467648.0,1463780748300.0,4.0
13713408.0,10125312.0,13467648.0,1463780748300.0,4.0
13713408.0,10125312.0,13467648.0,1463780748300.0,4.0
13713408.0,10158080.0,13484032.0,1463780748305.0,4.0
13713408.0,10158080.0,13484032.0,1463780748306.0,4.0
13713408.0,10158080.0,13484032.0,1463780748312.0,4.0
13713408.0,10190848.0,9633792.0,1463780748345.0,4.0
13713408.0,10190848.0,9633792.0,1463780748345.0,4.0
13713408.0,10190848.0,9633792.0,1463780748346.0,4.0
13729792.0,10190848.0,13107200.0,1463780748390.0,4.0
13729792.0,10190848.0,13107200.0,1463780748390.0,4.0
13729792.0,10190848.0,13107200.0,1463780748391.0,4.0
13746176.0,10190848.0,13467648.0,1463780748398.0,4.0
13746176.0,10190848.0,13467648.0,1463780748399.0,4.0
13746176.0,10190848.0,13467648.0,1463780748401.0,4.0
13746176.0,10190848.0,10420224.0,1463780748490.0,4.0
13746176.0,10190848.0,10420224.0,1463780748490.0,4.0
13746176.0,10190848.0,10420224.0,1463780748490.0,4.0
13746176.0,10207232.0,13385728.0,1463780748525.0,4.0
13746176.0,10207232.0,13385728.0,1463780748525.0,4.0
13746176.0,10207232.0,13385728.0,1463780748525.0,4.0
13746176.0,10190848.0,13533184.0,1463780748533.0,4.0
13746176.0,10190848.0,13533184.0,1463780748535.0,4.0
13746176.0,10190848.0,13533184.0,1463780748538.0,4.0
13746176.0,10223616.0,14532608.0,1463780748540.0,4.0
13746176.0,10223616.0,14532608.0,1463780748544.0,4.0
13746176.0,10223616.0,14532608.0,1463780748543.0,4.0
13746176.0,10223616.0,13500416.0,1463780748570.0,4.0
13746176.0,10223616.0,13500416.0,1463780748570.0,4.0
13746176.0,10223616.0,13500416.0,1463780748570.0,4.0
13746176.0,10190848.0,13484032.0,1463780748575.0,4.0
13746176.0,10190848.0,13484032.0,1463780748576.0,4.0
13746176.0,10190848.0,13484032.0,1463780748578.0,4.0
13746176.0,10092544.0,12353536.0,1463780748615.0,4.0
13746176.0,10092544.0,12353536.0,1463780748616.0,4.0
13746176.0,10092544.0,12353536.0,1463780748620.0,4.0
13746176.0,10125312.0,13385728.0,1463780748660.0,4.0
13746176.0,10125312.0,13385728.0,1463780748661.0,4.0
13746176.0,10125312.0,13385728.0,1463780748660.0,4.0
13746176.0,9945088.0,13451264.0,1463780748668.0,4.0
13746176.0,9945088.0,13451264.0,1463780748668.0,4.0
13746176.0,9945088.0,13451264.0,1463780748674.0,4.0
13746176.0,9945088.0,13418496.0,1463780748756.0,4.0
13746176.0,9945088.0,13418496.0,1463780748756.0,4.0
13746176.0,9945088.0,13418496.0,1463780748756.0,4.0
13729792.0,9977856.0,13729792.0,1463780748761.0,4.0
13729792.0,9977856.0,13729792.0,1463780748762.0,4.0
13729792.0,9961472.0,13402112.0,1463780748770.0,4.0
13729792.0,9977856.0,13729792.0,1463780748770.0,4.0
13729792.0,9961472.0,13402112.0,1463780748772.0,4.0
13729792.0,9961472.0,13402112.0,1463780748777.0,4.0
13729792.0,9945088.0,13500416.0,1463780748795.0,4.0
13729792.0,9945088.0,13500416.0,1463780748795.0,4.0
13729792.0,9945088.0,13500416.0,1463780748795.0,4.0
13729792.0,9928704.0,11960320.0,1463780748799.0,4.0
13729792.0,9928704.0,11960320.0,1463780748802.0,4.0
13729792.0,9928704.0,11960320.0,1463780748805.0,4.0
13729792.0,9895936.0,12075008.0,1463780748841.0,4.0
13729792.0,9895936.0,12075008.0,1463780748841.0,4.0
13729792.0,9895936.0,12075008.0,1463780748842.0,4.0
13729792.0,9945088.0,12320768.0,1463780748886.0,4.0
13729792.0,9945088.0,12320768.0,1463780748886.0,1.0
13729792.0,9945088.0,12320768.0,1463780748886.0,1.0
13729792.0,9994240.0,13434880.0,1463780748892.0,1.0
13729792.0,9994240.0,13434880.0,1463780748897.0,1.0
13729792.0,9994240.0,13434880.0,1463780748902.0,1.0
13729792.0,9977856.0,9535488.0,1463780748983.0,1.0
13729792.0,9977856.0,9535488.0,1463780749131.0,1.0
13729792.0,9977856.0,9535488.0,1463780749215.0,1.0
13729792.0,9961472.0,13205504.0,1463780749366.0,1.0
13729792.0,9961472.0,13205504.0,1463780749521.0,1.0
13729792.0,9961472.0,13205504.0,1463780749681.0,1.0
13729792.0,9928704.0,13500416.0,1463780749822.0,1.0
13729792.0,9928704.0,13500416.0,1463780749905.0,1.0
13729792.0,9928704.0,13500416.0,1463780750067.0,1.0
13713408.0,10010624.0,13697024.0,1463780750231.0,1.0
13713408.0,10010624.0,13697024.0,1463780750397.0,1.0
13713408.0,10010624.0,13697024.0,1463780750561.0,1.0
13713408.0,9994240.0,13565952.0,1463780750613.0,1.0
13713408.0,9994240.0,13565952.0,1463780750614.0,1.0
13713408.0,9994240.0,13565952.0,1463780750614.0,1.0
13713408.0,9945088.0,13500416.0,1463780750621.0,1.0
13713408.0,9945088.0,13500416.0,1463780750625.0,1.0
13713408.0,9945088.0,13500416.0,1463780750628.0,1.0
13713408.0,10043392.0,13500416.0,1463780750636.0,1.0
13713408.0,10043392.0,13500416.0,1463780750636.0,1.0
13713408.0,10043392.0,13500416.0,1463780750638.0,1.0
13713408.0,10108928.0,13598720.0,1463780750645.0,1.0
13713408.0,10108928.0,13598720.0,1463780750648.0,1.0
13713408.0,10108928.0,13598720.0,1463780750650.0,1.0
13713408.0,10420224.0,12500992.0,1463780750653.0,1.0
13713408.0,10420224.0,12500992.0,1463780750655.0,1.0
13713408.0,10420224.0,12500992.0,1463780750658.0,1.0
13713408.0,10354688.0,13369344.0,1463780750661.0,1.0
13713408.0,10354688.0,13369344.0,1463780750662.0,1.0
13713408.0,10354688.0,13369344.0,1463780750665.0,1.0
13713408.0,10534912.0,13287424.0,1463780750667.0,1.0
13713408.0,10534912.0,13287424.0,1463780750668.0,1.0
13713408.0,10469376.0,12238848.0,1463780750675.0,1.0
13713408.0,10469376.0,12238848.0,1463780750686.0,1.0
13713408.0,10534912.0,13287424.0,1463780750672.0,1.0
13713408.0,10371072.0,11681792.0,1463780750689.0,1.0
13713408.0,10371072.0,11681792.0,1463780750693.0,1.0
13713408.0,10469376.0,12238848.0,1463780750693.0,1.0
13713408.0,10387456.0,13271040.0,1463780750695.0,1.0
13713408.0,10387456.0,13271040.0,1463780750700.0,1.0
13713408.0,10371072.0,11681792.0,1463780750703.0,1.0
13713408.0,10485760.0,10993664.0,1463780750705.0,1.0
13713408.0,10485760.0,10993664.0,1463780750706.0,1.0
13713408.0,10387456.0,13271040.0,1463780750709.0,1.0
13713408.0,10584064.0,13041664.0,1463780750710.0,1.0
13713408.0,10584064.0,13041664.0,1463780750717.0,1.0
13713408.0,10485760.0,10993664.0,1463780750720.0,1.0
13713408.0,10551296.0,13090816.0,1463780750721.0,1.0
13713408.0,10551296.0,13090816.0,1463780750724.0,1.0
13713408.0,10452992.0,11550720.0,1463780750730.0,1.0
13713408.0,10584064.0,13041664.0,1463780750727.0,1.0
13713408.0,10452992.0,11550720.0,1463780750732.0,1.0
13713408.0,10420224.0,12926976.0,1463780750739.0,1.0
13713408.0,10551296.0,13090816.0,1463780750741.0,1.0
13713408.0,10420224.0,12926976.0,1463780750744.0,1.0
13713408.0,10387456.0,13189120.0,1463780750745.0,1.0
13713408.0,10452992.0,11550720.0,1463780750748.0,1.0
13713408.0,10387456.0,13189120.0,1463780750752.0,1.0
13713408.0,10469376.0,12238848.0,1463780750755.0,1.0
13713408.0,10420224.0,12926976.0,1463780750757.0,1.0
13713408.0,10469376.0,12238848.0,1463780750761.0,1.0
13713408.0,10452992.0,12222464.0,1463780750762.0,1.0
13713408.0,10387456.0,13189120.0,1463780750764.0,1.0
13713408.0,10452992.0,12222464.0,1463780750767.0,1.0
13713408.0,10878976.0,13287424.0,1463780750774.0,1.0
13713408.0,10878976.0,13287424.0,1463780750777.0,1.0
13713408.0,10469376.0,12238848.0,1463780750777.0,1.0
13713408.0,9764864.0,12025856.0,1463780750780.0,1.0
13713408.0,9764864.0,12025856.0,1463780750783.0,1.0
13713408.0,10452992.0,12222464.0,1463780750784.0,1.0
13713408.0,9584640.0,11993088.0,1463780750785.0,1.0
13713408.0,10878976.0,13287424.0,1463780750789.0,1.0
13713408.0,9584640.0,11993088.0,1463780750789.0,1.0
13713408.0,9437184.0,13451264.0,1463780750791.0,1.0
13713408.0,9764864.0,12025856.0,1463780750795.0,1.0
13713408.0,9437184.0,13451264.0,1463780750796.0,1.0
13713408.0,9306112.0,10240000.0,1463780750798.0,1.0
13713408.0,9584640.0,11993088.0,1463780750800.0,1.0
13713408.0,9306112.0,10240000.0,1463780750802.0,1.0
13713408.0,8978432.0,13172736.0,1463780750804.0,1.0
13713408.0,8830976.0,13418496.0,1463780750812.0,1.0
13713408.0,8978432.0,13172736.0,1463780750811.0,1.0
13713408.0,9437184.0,13451264.0,1463780750809.0,1.0
13713408.0,8814592.0,10305536.0,1463780750818.0,1.0
13713408.0,8830976.0,13418496.0,1463780750819.0,1.0
13713408.0,9306112.0,10240000.0,1463780750822.0,1.0
13713408.0,8847360.0,13467648.0,1463780750824.0,1.0
13713408.0,8814592.0,10305536.0,1463780750827.0,1.0
13713408.0,8978432.0,13172736.0,1463780750829.0,1.0
13713408.0,8896512.0,13336576.0,1463780750831.0,1.0
13713408.0,8847360.0,13467648.0,1463780750833.0,1.0
13713408.0,8830976.0,13418496.0,1463780750835.0,1.0
13713408.0,8945664.0,13402112.0,1463780750836.0,1.0
13713408.0,8896512.0,13336576.0,1463780750839.0,1.0
13713408.0,8814592.0,10305536.0,1463780750842.0,1.0
13713408.0,9109504.0,13582336.0,1463780750842.0,1.0
13713408.0,8945664.0,13402112.0,1463780750844.0,1.0
13713408.0,8847360.0,13467648.0,1463780750849.0,1.0
13713408.0,9650176.0,13058048.0,1463780750859.0,1.0
13713408.0,9109504.0,13582336.0,1463780750861.0,1.0
13713408.0,8896512.0,13336576.0,1463780750869.0,1.0
13713408.0,9945088.0,13303808.0,1463780750871.0,1.0
13713408.0,9650176.0,13058048.0,1463780750874.0,1.0
13713408.0,8945664.0,13402112.0,1463780750876.0,1.0
13713408.0,10616832.0,13451264.0,1463780750878.0,1.0
13713408.0,9945088.0,13303808.0,1463780750881.0,1.0
13713408.0,9109504.0,13582336.0,1463780750882.0,1.0
13713408.0,10567680.0,12107776.0,1463780750886.0,1.0
13713408.0,10616832.0,13451264.0,1463780750889.0,1.0
13713408.0,10584064.0,12320768.0,1463780750892.0,1.0
13713408.0,9650176.0,13058048.0,1463780750892.0,1.0
13713408.0,10567680.0,12107776.0,1463780750896.0,1.0
13713408.0,9945088.0,13303808.0,1463780750900.0,1.0
13713408.0,10584064.0,13418496.0,1463780750897.0,1.0
13713408.0,10584064.0,12320768.0,1463780750908.0,1.0
13713408.0,10616832.0,13451264.0,1463780750910.0,1.0
13713408.0,10534912.0,11550720.0,1463780750913.0,1.0
13713408.0,10584064.0,13418496.0,1463780750915.0,1.0
13713408.0,10567680.0,12107776.0,1463780750920.0,1.0
13713408.0,10469376.0,12664832.0,1463780750921.0,1.0
13713408.0,10534912.0,11550720.0,1463780750926.0,1.0
13713408.0,10584064.0,12320768.0,1463780750928.0,1.0
13713408.0,10469376.0,13418496.0,1463780750931.0,1.0
13713408.0,10584064.0,13418496.0,1463780750937.0,1.0
13713408.0,10469376.0,12664832.0,1463780750934.0,1.0
13713408.0,10551296.0,10403840.0,1463780750942.0,1.0
13713408.0,10534912.0,11550720.0,1463780750944.0,1.0
13713408.0,10469376.0,13418496.0,1463780750948.0,1.0
13713408.0,10321920.0,13189120.0,1463780750950.0,1.0
13713408.0,10469376.0,12664832.0,1463780750952.0,1.0
13713408.0,10551296.0,10403840.0,1463780750956.0,1.0
13713408.0,10502144.0,13385728.0,1463780750959.0,1.0
13713408.0,10469376.0,13418496.0,1463780750965.0,1.0
13713408.0,10321920.0,13189120.0,1463780750965.0,1.0
13713408.0,10059776.0,12517376.0,1463780750966.0,1.0
13713408.0,10551296.0,10403840.0,1463780750971.0,1.0
13713408.0,10502144.0,13385728.0,1463780750973.0,1.0
13713408.0,9420800.0,13467648.0,1463780750974.0,1.0
13713408.0,10059776.0,12517376.0,1463780750978.0,1.0
13713408.0,10321920.0,13189120.0,1463780750976.0,1.0
13713408.0,9977856.0,13565952.0,1463780750979.0,1.0
13713408.0,9420800.0,13467648.0,1463780750983.0,1.0
13713408.0,10502144.0,13385728.0,1463780750984.0,1.0
13713408.0,11157504.0,6144000.0,1463780750985.0,1.0
13713408.0,9977856.0,13565952.0,1463780750988.0,1.0
13713408.0,10059776.0,12517376.0,1463780750990.0,1.0
13713408.0,11403264.0,13320192.0,1463780750992.0,1.0
13713408.0,11157504.0,6144000.0,1463780750995.0,1.0
13713408.0,9420800.0,13467648.0,1463780750995.0,1.0
13713408.0,11403264.0,13320192.0,1463780750997.0,1.0
13713408.0,11403264.0,13320192.0,1463780751001.0,1.0
13713408.0,9977856.0,13565952.0,1463780751004.0,1.0
13713408.0,11255808.0,9486336.0,1463780751007.0,1.0
13713408.0,11403264.0,13320192.0,1463780751007.0,1.0
13713408.0,11157504.0,6144000.0,1463780751008.0,1.0
13729792.0,11108352.0,13402112.0,1463780751013.0,1.0
13713408.0,11255808.0,9486336.0,1463780751015.0,1.0
13713408.0,11403264.0,13320192.0,1463780751016.0,1.0
13729792.0,10846208.0,13434880.0,1463780751019.0,1.0
13729792.0,11108352.0,13402112.0,1463780751021.0,1.0
13713408.0,11403264.0,13320192.0,1463780751023.0,1.0
13729792.0,11190272.0,11517952.0,1463780751025.0,1.0
13713408.0,11255808.0,9486336.0,1463780751027.0,1.0
13729792.0,10846208.0,13434880.0,1463780751027.0,1.0
13729792.0,10485760.0,13467648.0,1463780751030.0,1.0
13729792.0,11108352.0,13402112.0,1463780751033.0,1.0
13729792.0,11190272.0,11517952.0,1463780751033.0,1.0
13729792.0,10797056.0,13598720.0,1463780751035.0,1.0
13729792.0,10846208.0,13434880.0,1463780751037.0,1.0
13729792.0,10829824.0,9289728.0,1463780751040.0,1.0
13729792.0,10485760.0,13467648.0,1463780751039.0,1.0
13729792.0,11190272.0,11517952.0,1463780751047.0,1.0
13729792.0,9748480.0,13451264.0,1463780751051.0,1.0
13729792.0,10797056.0,13598720.0,1463780751053.0,1.0
13729792.0,10485760.0,13467648.0,1463780751054.0,1.0
13746176.0,10469376.0,13402112.0,1463780751056.0,1.0
13729792.0,10829824.0,9289728.0,1463780751057.0,1.0
13729792.0,10797056.0,13598720.0,1463780751061.0,1.0
13746176.0,10059776.0,10436608.0,1463780751063.0,1.0
13729792.0,9748480.0,13451264.0,1463780751065.0,1.0
13729792.0,10829824.0,9289728.0,1463780751067.0,1.0
13746176.0,10764288.0,13418496.0,1463780751071.0,1.0
13746176.0,10469376.0,13402112.0,1463780751074.0,1.0
13729792.0,9748480.0,13451264.0,1463780751077.0,1.0
13762560.0,9994240.0,13484032.0,1463780751079.0,1.0
13746176.0,10059776.0,10436608.0,1463780751082.0,1.0
13762560.0,9764864.0,16662528.0,1463780751085.0,1.0
13746176.0,10469376.0,13402112.0,1463780751084.0,1.0
13746176.0,10764288.0,13418496.0,1463780751090.0,1.0
13762560.0,10174464.0,13549568.0,1463780751092.0,1.0
13746176.0,10059776.0,10436608.0,1463780751096.0,1.0
13762560.0,9994240.0,13484032.0,1463780751100.0,1.0
13762560.0,7438336.0,12140544.0,1463780751101.0,1.0
13746176.0,10764288.0,13418496.0,1463780751103.0,1.0
13762560.0,9764864.0,16662528.0,1463780751105.0,1.0
13762560.0,8175616.0,13467648.0,1463780751106.0,1.0
13762560.0,9994240.0,13484032.0,1463780751109.0,1.0
13762560.0,10174464.0,13549568.0,1463780751111.0,1.0
13762560.0,10027008.0,13139968.0,1463780751112.0,1.0
13762560.0,9764864.0,16662528.0,1463780751113.0,1.0
13762560.0,7438336.0,12140544.0,1463780751119.0,1.0
13762560.0,9043968.0,12943360.0,1463780751119.0,1.0
13762560.0,10174464.0,13549568.0,1463780751122.0,1.0
13762560.0,8175616.0,13467648.0,1463780751126.0,1.0
13762560.0,9191424.0,13303808.0,1463780751127.0,1.0
13762560.0,7438336.0,12140544.0,1463780751129.0,1.0
13762560.0,10027008.0,13139968.0,1463780751131.0,1.0
13762560.0,8175616.0,13467648.0,1463780751140.0,1.0
13762560.0,9043968.0,12943360.0,1463780751141.0,1.0
13762560.0,8699904.0,13369344.0,1463780751137.0,1.0
13762560.0,10027008.0,13139968.0,1463780751146.0,1.0
13762560.0,9191424.0,13303808.0,1463780751146.0,1.0
13762560.0,9355264.0,9781248.0,1463780751149.0,1.0
13762560.0,8699904.0,13369344.0,1463780751154.0,1.0
13762560.0,9666560.0,13107200.0,1463780751155.0,1.0
13762560.0,9043968.0,12943360.0,1463780751154.0,1.0
13762560.0,9355264.0,9781248.0,1463780751159.0,1.0
13762560.0,9551872.0,13303808.0,1463780751164.0,1.0
13762560.0,9191424.0,13303808.0,1463780751165.0,1.0
13762560.0,9666560.0,13107200.0,1463780751167.0,1.0
13762560.0,9633792.0,10452992.0,1463780751168.0,1.0
13762560.0,8699904.0,13369344.0,1463780751170.0,1.0
13762560.0,9551872.0,13303808.0,1463780751172.0,1.0
13762560.0,9355264.0,9781248.0,1463780751175.0,1.0
13762560.0,9633792.0,10452992.0,1463780751176.0,1.0
13762560.0,9666560.0,13107200.0,1463780751179.0,1.0
13762560.0,10878976.0,13451264.0,1463780751180.0,1.0
13762560.0,10878976.0,13451264.0,1463780751182.0,1.0
13762560.0,9551872.0,13303808.0,1463780751187.0,1.0
13762560.0,10895360.0,13303808.0,1463780751204.0,1.0
13762560.0,10895360.0,13303808.0,1463780751204.0,1.0
13762560.0,9633792.0,10452992.0,1463780751206.0,1.0
13762560.0,10878976.0,13451264.0,1463780751218.0,1.0
13762560.0,10895360.0,13303808.0,1463780751224.0,1.0
13746176.0,10698752.0,13451264.0,1463780751225.0,1.0
13746176.0,10698752.0,13451264.0,1463780751230.0,1.0
13746176.0,10698752.0,13451264.0,1463780751225.0,1.0
13762560.0,10698752.0,13631488.0,1463780751274.0,1.0
13762560.0,10698752.0,13631488.0,1463780751274.0,1.0
13762560.0,10698752.0,13631488.0,1463780751274.0,1.0
13762560.0,10256384.0,13549568.0,1463780751280.0,1.0
13762560.0,10256384.0,13549568.0,1463780751284.0,1.0
13762560.0,10256384.0,13549568.0,1463780751287.0,1.0
13746176.0,8683520.0,16662528.0,1463780751318.0,1.0
13746176.0,8683520.0,16662528.0,1463780751318.0,1.0
13746176.0,8683520.0,16662528.0,1463780751318.0,1.0
13746176.0,8847360.0,13664256.0,1463780751361.0,1.0
13746176.0,8847360.0,13664256.0,1463780751361.0,1.0
13746176.0,8847360.0,13664256.0,1463780751361.0,1.0
13746176.0,9568256.0,12451840.0,1463780751368.0,1.0
13746176.0,9568256.0,12451840.0,1463780751370.0,1.0
13746176.0,9568256.0,12451840.0,1463780751372.0,1.0
13746176.0,9584640.0,13352960.0,1463780751406.0,1.0
13746176.0,9584640.0,13352960.0,1463780751407.0,1.0
13746176.0,9584640.0,13352960.0,1463780751407.0,1.0
13746176.0,10846208.0,13418496.0,1463780751414.0,1.0
13746176.0,10846208.0,13418496.0,1463780751414.0,1.0
13746176.0,10846208.0,13418496.0,1463780751415.0,1.0
13746176.0,11370496.0,12419072.0,1463780751451.0,1.0
13746176.0,11370496.0,12419072.0,1463780751451.0,1.0
13746176.0,11370496.0,12419072.0,1463780751451.0,1.0
13746176.0,10272768.0,12959744.0,1463780751497.0,1.0
13746176.0,10272768.0,12959744.0,1463780751497.0,1.0
13746176.0,10272768.0,12959744.0,1463780751497.0,1.0
13746176.0,10452992.0,13451264.0,1463780751504.0,1.0
13746176.0,10452992.0,13451264.0,1463780751507.0,1.0
13746176.0,10452992.0,13451264.0,1463780751511.0,1.0
13746176.0,11911168.0,12009472.0,1463780751540.0,1.0
13746176.0,11911168.0,12009472.0,1463780751540.0,1.0
13746176.0,11911168.0,12009472.0,1463780751540.0,1.0
13746176.0,9863168.0,13221888.0,1463780751586.0,1.0
13746176.0,9863168.0,13221888.0,1463780751586.0,1.0
13746176.0,9863168.0,13221888.0,1463780751586.0,1.0
13746176.0,12255232.0,13336576.0,1463780751593.0,1.0
13746176.0,12255232.0,13336576.0,1463780751595.0,1.0
13746176.0,12255232.0,13336576.0,1463780751598.0,1.0
13746176.0,12009472.0,11026432.0,1463780751632.0,1.0
13746176.0,12009472.0,11026432.0,1463780751632.0,1.0
13746176.0,12009472.0,11026432.0,1463780751634.0,1.0
13746176.0,11354112.0,13336576.0,1463780751677.0,1.0
13746176.0,11354112.0,13336576.0,1463780751677.0,1.0
13746176.0,11354112.0,13451264.0,1463780751685.0,1.0
13746176.0,11354112.0,13336576.0,1463780751677.0,1.0
13746176.0,11354112.0,13451264.0,1463780751693.0,1.0
13746176.0,11354112.0,13451264.0,1463780751694.0,1.0
13746176.0,11894784.0,10338304.0,1463780751724.0,1.0
