Study,User,Accx,Accy,accz,audio,piezo,time,label
Panera1,90:68:C3:7D:B7:0E,13664256,7454720,13631488,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8241152,9437184,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8339456,13090816,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8093696,13385728,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8585216,11976704,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8617984,12533760,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,9355264,13090816,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8863744,10272768,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8437760,13467648,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7979008,13631488,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7274496,13352960,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7356416,13582336,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7258112,13336576,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7553024,13451264,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7520256,13615104,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7389184,11386880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7438336,13074432,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7634944,13369344,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7733248,9338880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7110656,13156352,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7585792,13287424,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8323072,13303808,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7667712,13598720,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7684096,13336576,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8372224,13434880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8470528,13680640,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,9322496,11304960,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8880128,13254656,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7929856,13647872,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7028736,9682944,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6815744,13303808,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7815168,13320192,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7897088,13254656,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7405568,13647872,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7651328,13287424,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6979584,13484032,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6586368,13697024,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6389760,11026432,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6209536,13221888,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6094848,13418496,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,5996544,9633792,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6012928,13336576,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6455296,13680640,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6340608,13631488,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6324224,13811712,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6488064,13533184,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6799360,13910016,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6422528,13828096,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,5963776,11157504,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,5865472,13434880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,5849088,13549568,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,5718016,9682944,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,5324800,13172736,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6094848,13713408,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6373376,13172736,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6324224,13500416,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6291456,12009472,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6422528,13582336,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6668288,14106624,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6537216,12091392,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6488064,13205504,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6455296,13205504,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6504448,9748480,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6176768,12451840,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6225920,13664256,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6340608,15220736,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6045696,13877248,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6717440,13877248,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6848512,13680640,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6864896,13795328,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6619136,12058624,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6717440,13254656,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6537216,13271040,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,6995968,9666560,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7094272,12271616,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,6963200,13352960,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,6815744,14630912,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,5914624,13058048,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,7553024,13484032,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,7634944,13418496,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,7127040,13762560,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,7061504,12091392,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,7094272,13205504,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,7225344,13287424,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,6488064,9732096,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,6864896,13058048,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7782400,13352960,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,9420800,14876672,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,10272768,13205504,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,9568256,13664256,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8749056,13582336,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,7356416,13828096,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,6455296,12828672,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,7864320,13418496,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,8060928,12222464,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,9224192,11599872,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,9093120,13434880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,9371648,12582912,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,8028160,9240576,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,8634368,13041664,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,8962048,13467648,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,8863744,16564224,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,7700480,13713408,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,7176192,13484032,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,7602176,13516800,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,7700480,13647872,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,7749632,11894784,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,7618560,12075008,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,7749632,13336576,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,7684096,9256960,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,7487488,13090816,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,7585792,13402112,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,7782400,13238272,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,7815168,13533184,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8273920,13238272,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8601600,13434880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8388608,13713408,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8404992,11517952,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8372224,12386304,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8421376,13484032,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8404992,9355264,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8323072,13434880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8339456,13500416,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8421376,13385728,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8437760,13647872,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8388608,12435456,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8355840,13238272,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8421376,13418496,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8470528,10747904,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8585216,12763136,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8749056,13467648,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8847360,10223616,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8830976,13369344,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8683520,13549568,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8781824,13467648,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8716288,13778944,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8749056,12419072,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8749056,13271040,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8880128,13434880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8699904,10813440,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8667136,12746752,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8683520,13549568,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8290304,10371072,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8126464,13516800,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8257536,13484032,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8273920,13434880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8339456,13680640,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8372224,13287424,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7979008,13549568,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7831552,13664256,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7864320,11665408,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7847936,12550144,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8110080,13385728,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8044544,9338880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7929856,13500416,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8208384,13369344,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7815168,13369344,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7405568,13713408,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7438336,13320192,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7602176,13385728,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8110080,13352960,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8192000,8192000,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8077312,13090816,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8142848,13369344,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7979008,9224192,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8110080,13402112,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7979008,13467648,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7684096,16367616,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8470528,12845056,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8241152,13418496,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,9125888,13205504,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8716288,13615104,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8978432,12386304,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,9093120,12091392,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,9568256,13549568,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,10010624,10059776,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,9601024,13303808,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,9355264,13680640,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,9158656,10485760,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8896512,13631488,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,9224192,13434880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8781824,13631488,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,8945664,13746176,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,9011200,12746752,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,9109504,11796480,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8437760,13615104,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8749056,10862592,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8552448,13254656,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,8617984,13467648,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,8634368,10354688,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8617984,13467648,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8208384,12861440,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,7946240,15400960,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,8159232,13598720,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,8912896,13385728,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,8273920,13631488,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8355840,13713408,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13631488,8404992,12140544,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8699904,13139968,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,8847360,13467648,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8749056,9355264,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,8650752,13451264,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8699904,13451264,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8765440,16646144,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8667136,13762560,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8060928,13500416,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,7995392,13500416,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,8044544,13615104,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,8060928,11632640,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13746176,8208384,13090816,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8142848,13500416,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7258112,9240576,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13729792,7241728,13516800,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7340032,13418496,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,8110080,13303808,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,8044544,13598720,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8077312,13221888,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8093696,13418496,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8142848,13615104,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8142848,11649024,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,8110080,13189120,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13615104,7618560,13615104,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13631488,8208384,9191424,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13615104,8126464,13451264,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13631488,8028160,13369344,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,7798784,13385728,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13615104,7929856,13598720,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13582336,8077312,13271040,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13598720,8306688,13451264,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13615104,8175616,12959744,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13598720,8273920,12009472,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13631488,8142848,12926976,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,7962624,13484032,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,8077312,9437184,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7700480,13467648,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,7618560,13467648,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,7913472,16662528,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7847936,13713408,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7831552,13385728,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,7782400,13500416,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7962624,13533184,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8110080,12075008,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7733248,13074432,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7667712,13434880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7831552,9371648,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,7766016,13418496,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8028160,13418496,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8323072,16662528,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8781824,13615104,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8765440,13287424,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8781824,13500416,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8716288,13598720,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13713408,8568832,12255232,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,8437760,13123584,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,8339456,13516800,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,8224768,9551872,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,8192000,13484032,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,7667712,13549568,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13697024,8011776,13221888,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8093696,13598720,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,8044544,12894208,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,7782400,13484032,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7618560,13549568,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7962624,12746752,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,7716864,13434880,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,7553024,13467648,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,7454720,7585792,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,7536640,13352960,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,7553024,13303808,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,7618560,13041664,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13631488,7536640,13058048,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,8028160,13484032,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,8028160,13287424,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7946240,13484032,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,7962624,13172736,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13647872,7880704,13385728,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7913472,13549568,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7897088,12140544,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7897088,13303808,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7946240,13418496,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,7913472,9469952,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7897088,13451264,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7962624,13205504,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13680640,7913472,12992512,-1,1025,1.46378E+12,3
Panera1,90:68:C3:7D:B7:0E,13664256,7913472,13533184,-1,1025,1.46378E+12,3
